Model,Accuracy,Precision,Recall,F1
Logistic Regression,0.8814814814814815,0.8828621758867289,0.8814814814814815,0.8810158539758421
Gradient Boosting,0.8246913580246914,0.8263748351932311,0.8246913580246914,0.8245654125959431
KNN,0.7975308641975308,0.800255635754166,0.7975308641975308,0.7965817470480232
Random Forest,0.837037037037037,0.8392909649952476,0.837037037037037,0.8370309119469146
Decision Tree,0.7037037037037037,0.6996949358369111,0.7037037037037037,0.7004234317157148
SVM,0.854320987654321,0.8561293197216002,0.854320987654321,0.8545730364519526
