Method,Model,Accuracy,Precision,Recall,F1
mi,ANN,0.7728395061728395,0.7718185502864593,0.7728395061728395,0.7707058749385368
mi,CNN,0.7654320987654321,0.7735172217034962,0.7654320987654321,0.7674369928925319
