Method,Model,Accuracy,Precision,Recall,F1
rfe,ANN,0.7925925925925926,0.7953605749141763,0.7925925925925926,0.7920840720008399
rfe,CNN,0.7753086419753087,0.7869487420822172,0.7753086419753087,0.7775845020562178
