Model,Accuracy,Precision,Recall,F1
Logistic Regression,0.8666666666666667,0.866581306667819,0.8666666666666667,0.866312163539475
Gradient Boosting,0.8320987654320988,0.8331238464713642,0.8320987654320988,0.8324343836118298
KNN,0.7753086419753087,0.7743029842635112,0.7753086419753087,0.7738035488208385
Random Forest,0.8,0.8021714185112878,0.8,0.8004918660582617
Decision Tree,0.6938271604938272,0.6962291837525414,0.6938271604938272,0.692805351164832
SVM,0.8518518518518519,0.852248548929818,0.8518518518518519,0.8519353370013134
