Model,Accuracy,Precision,Recall,F1
Logistic Regression,0.837037037037037,0.8383754934463806,0.837037037037037,0.8375183317550154
Gradient Boosting,0.8222222222222222,0.825770770215166,0.8222222222222222,0.8231568321030044
KNN,0.7950617283950617,0.7979612672150114,0.7950617283950617,0.7946873092940077
Random Forest,0.8123456790123457,0.8168688248696373,0.8123456790123457,0.8135831536084506
Decision Tree,0.7185185185185186,0.7164106201201248,0.7185185185185186,0.7168998529092866
SVM,0.8320987654320988,0.835378359977882,0.8320987654320988,0.8327019546835408
