Method,Model,Accuracy,Precision,Recall,F1
etc,ANN,0.782716049382716,0.7830447862388397,0.782716049382716,0.7816077285595304
etc,CNN,0.782716049382716,0.7858464171785559,0.782716049382716,0.7835953511366178
