Method,Model,Accuracy,Precision,Recall,F1
pc,ANN,0.8049382716049382,0.8044391924625004,0.8049382716049382,0.803027057546892
pc,CNN,0.7851851851851852,0.7922906634286304,0.7851851851851852,0.7867443208135497
