Method,Model,Accuracy,Precision,Recall,F1
mi,ANN,0.8320987654320988,0.8344035071940954,0.8320987654320988,0.8326621827486825
mi,CNN,0.8246913580246914,0.8324363656401466,0.8246913580246914,0.8260268738474063
