Method,Model,Accuracy,Precision,Recall,F1
vt,ANN,0.8222222222222222,0.8254640997853848,0.8222222222222222,0.8213315357443451
vt,CNN,0.8345679012345679,0.8346976089242862,0.8345679012345679,0.8343760536557985
