Model,Accuracy,Precision,Recall,F1
Logistic Regression,0.8024691358024691,0.8015129254763224,0.8024691358024691,0.8010313246662865
Gradient Boosting,0.7555555555555555,0.7573631351092439,0.7555555555555555,0.7557612657011963
KNN,0.6839506172839506,0.6838582021405994,0.6839506172839506,0.6816036168900006
Random Forest,0.7580246913580246,0.760873997292437,0.7580246913580246,0.7578595541373483
Decision Tree,0.6691358024691358,0.6733481006890629,0.6691358024691358,0.6691732671937967
SVM,0.7901234567901234,0.789666350377089,0.7901234567901234,0.788838066498061
