Method,Model,Accuracy,Precision,Recall,F1
skb,ANN,0.7580246913580246,0.7621737808479172,0.7580246913580246,0.7538428341817127
skb,CNN,0.7777777777777778,0.786753191067414,0.7777777777777778,0.7794131859417485
