Model,Accuracy,Precision,Recall,F1
Logistic Regression,0.8,0.7987540649531613,0.8,0.7984704108482832
Gradient Boosting,0.7654320987654321,0.7678664943360126,0.7654320987654321,0.7663045240518386
KNN,0.6987654320987654,0.7008389588195437,0.6987654320987654,0.6954692764100908
Random Forest,0.7506172839506173,0.753958444869771,0.7506172839506173,0.7491503940315446
Decision Tree,0.6518518518518519,0.6625984939225199,0.6518518518518519,0.6531230846908919
SVM,0.7901234567901234,0.7908730001540458,0.7901234567901234,0.7893032796446428
