Method,Model,Accuracy,Precision,Recall,F1
mir,ANN,0.8395061728395061,0.8423347619578938,0.8395061728395061,0.8398247243947956
mir,CNN,0.8395061728395061,0.8407068994540574,0.8395061728395061,0.8394478784620031
