Method,Model,Accuracy,Precision,Recall,F1
mi,ANN,0.7876543209876543,0.7902071529393054,0.7876543209876543,0.7866131034886279
mi,CNN,0.7950617283950617,0.8027353556017665,0.7950617283950617,0.7964179927238586
