Accuracy,Precision,Recall,F1,Method,Model,Optimizer,TimeSec,OptFolder,SourceFile
0.8246913580246914,0.8260600130950336,0.8246913580246914,0.82504274260046,rfe,Logistic Regression,Randomized,9.931550979614258,orfe,randomized_search_results.csv
0.7728395061728395,0.7761949401365853,0.7728395061728395,0.7728227473160402,rfe,Gradient Boosting,Randomized,56.57713413238525,orfe,randomized_search_results.csv
0.7654320987654321,0.7734262847823248,0.7654320987654321,0.7620476422795492,rfe,KNN,Randomized,0.3780412673950195,orfe,randomized_search_results.csv
0.7975308641975308,0.8000723024347978,0.7975308641975308,0.7979122326259211,rfe,Random Forest,Randomized,12.318511486053469,orfe,randomized_search_results.csv
0.7432098765432099,0.7418920505940791,0.7432098765432099,0.7420219286885954,rfe,Decision Tree,Randomized,0.1218187808990478,orfe,randomized_search_results.csv
0.7975308641975308,0.7982523774942076,0.7975308641975308,0.7973495156317001,rfe,SVM,Randomized,4.22993803024292,orfe,randomized_search_results.csv
0.8246913580246914,0.8263269284321917,0.8246913580246914,0.8251504829125264,rfe,Logistic Regression,Grid,0.1042301654815673,orfe,grid_search_results.csv
0.7925925925925926,0.794462390180689,0.7925925925925926,0.7926467336723944,rfe,Gradient Boosting,Grid,14.670115947723389,orfe,grid_search_results.csv
0.7802469135802469,0.7829292564824538,0.7802469135802469,0.7803636194556343,rfe,KNN,Grid,0.1845526695251464,orfe,grid_search_results.csv
0.7851851851851852,0.7854474118668802,0.7851851851851852,0.7847744419648562,rfe,Random Forest,Grid,1.8273029327392576,orfe,grid_search_results.csv
0.7333333333333333,0.7335437965268166,0.7333333333333333,0.7330037580868779,rfe,Decision Tree,Grid,0.0545780658721923,orfe,grid_search_results.csv
0.8271604938271605,0.8285186674064013,0.8271604938271605,0.8271910528461249,rfe,SVM,Grid,0.8919618129730225,orfe,grid_search_results.csv
0.8246913580246914,0.8260600130950336,0.8246913580246914,0.82504274260046,rfe,Logistic Regression,Bayes,13.386185884475708,orfe,bayes_search_results.csv
0.7975308641975308,0.7997661839946383,0.7975308641975308,0.7974977278469852,rfe,Gradient Boosting,Bayes,150.88885402679443,orfe,bayes_search_results.csv
0.762962962962963,0.7698071598952284,0.762962962962963,0.7605540906930598,rfe,KNN,Bayes,18.204268217086792,orfe,bayes_search_results.csv
0.8024691358024691,0.8055004327917001,0.8024691358024691,0.8027772192606097,rfe,Random Forest,Bayes,40.282259941101074,orfe,bayes_search_results.csv
0.7481481481481481,0.750011549202401,0.7481481481481481,0.7476454503037457,rfe,Decision Tree,Bayes,18.21500849723816,orfe,bayes_search_results.csv
0.8296296296296296,0.8308471436421224,0.8296296296296296,0.8296667285143875,rfe,SVM,Bayes,24.55828070640564,orfe,bayes_search_results.csv
0.8197530864197531,0.8221244704391296,0.8197530864197531,0.8202226688362614,skb,Logistic Regression,Randomized,1.6856260299682615,oskb,randomized_search_results.csv
0.7876543209876543,0.7930727055043532,0.7876543209876543,0.7867462807203986,skb,Gradient Boosting,Randomized,55.28721475601196,oskb,randomized_search_results.csv
0.7802469135802469,0.7857855448471581,0.7802469135802469,0.7751675082444196,skb,KNN,Randomized,0.5229876041412354,oskb,randomized_search_results.csv
0.7753086419753087,0.7815442495372515,0.7753086419753087,0.7744798691538793,skb,Random Forest,Randomized,13.27847981452942,oskb,randomized_search_results.csv
0.6839506172839506,0.6840380334329729,0.6839506172839506,0.6836015907434737,skb,Decision Tree,Randomized,0.1206629276275634,oskb,randomized_search_results.csv
0.8024691358024691,0.8092245217977183,0.8024691358024691,0.8041892097703508,skb,SVM,Randomized,4.297407627105713,oskb,randomized_search_results.csv
0.8197530864197531,0.8221244704391296,0.8197530864197531,0.8202226688362614,skb,Logistic Regression,Grid,0.1089107990264892,oskb,grid_search_results.csv
0.7950617283950617,0.7986038198052161,0.7950617283950617,0.795123671006909,skb,Gradient Boosting,Grid,14.317133903503418,oskb,grid_search_results.csv
0.7654320987654321,0.768839463121168,0.7654320987654321,0.7647560460167754,skb,KNN,Grid,0.2167756557464599,oskb,grid_search_results.csv
0.7728395061728395,0.7769790193198434,0.7728395061728395,0.7721287885475714,skb,Random Forest,Grid,2.1339011192321777,oskb,grid_search_results.csv
0.6617283950617284,0.6630292652473595,0.6617283950617284,0.6570183350658307,skb,Decision Tree,Grid,0.0530962944030761,oskb,grid_search_results.csv
0.8148148148148148,0.8166562102811359,0.8148148148148148,0.8150580041513833,skb,SVM,Grid,0.9583640098571776,oskb,grid_search_results.csv
0.8197530864197531,0.8221244704391296,0.8197530864197531,0.8202226688362614,skb,Logistic Regression,Bayes,17.386099338531494,oskb,bayes_search_results.csv
0.7925925925925926,0.7958348295385332,0.7925925925925926,0.7934367334074997,skb,Gradient Boosting,Bayes,184.0583770275116,oskb,bayes_search_results.csv
0.7703703703703704,0.777168931770239,0.7703703703703704,0.7685862860765147,skb,KNN,Bayes,11.855364322662354,oskb,bayes_search_results.csv
0.7753086419753087,0.7815442495372515,0.7753086419753087,0.7744798691538793,skb,Random Forest,Bayes,36.21531414985657,oskb,bayes_search_results.csv
0.6864197530864198,0.6835328178204707,0.6864197530864198,0.683558511400146,skb,Decision Tree,Bayes,18.550256729125977,oskb,bayes_search_results.csv
0.8197530864197531,0.8231729244299287,0.8197530864197531,0.8200276562650167,skb,SVM,Bayes,23.508137464523315,oskb,bayes_search_results.csv
0.8197530864197531,0.8230643106543206,0.8197530864197531,0.8201039777031345,fscs,Logistic Regression,Randomized,1.1625313758850098,ofscs,randomized_search_results.csv
0.7876543209876543,0.792141204220242,0.7876543209876543,0.7863031841259883,fscs,Gradient Boosting,Randomized,46.67872762680054,ofscs,randomized_search_results.csv
0.7654320987654321,0.7714720050002701,0.7654320987654321,0.7650111004555679,fscs,KNN,Randomized,0.3953526020050049,ofscs,randomized_search_results.csv
0.8,0.8055832331840197,0.8,0.7990727363804724,fscs,Random Forest,Randomized,12.609671115875244,ofscs,randomized_search_results.csv
0.7506172839506173,0.7555151620239011,0.7506172839506173,0.7515909616063425,fscs,Decision Tree,Randomized,0.1315195560455322,ofscs,randomized_search_results.csv
0.7777777777777778,0.7799152112693264,0.7777777777777778,0.7769338982145009,fscs,SVM,Randomized,4.065364360809326,ofscs,randomized_search_results.csv
0.8197530864197531,0.8230643106543206,0.8197530864197531,0.8201039777031345,fscs,Logistic Regression,Grid,0.1074066162109375,ofscs,grid_search_results.csv
0.7876543209876543,0.7912946790380925,0.7876543209876543,0.7859002979595634,fscs,Gradient Boosting,Grid,12.350493907928469,ofscs,grid_search_results.csv
0.7679012345679013,0.7760397880711475,0.7679012345679013,0.7675053072651045,fscs,KNN,Grid,0.2049622535705566,ofscs,grid_search_results.csv
0.7753086419753087,0.779227851901406,0.7753086419753087,0.7743982301603045,fscs,Random Forest,Grid,2.033266305923462,ofscs,grid_search_results.csv
0.7012345679012346,0.7257542603661743,0.7012345679012346,0.70678965403314,fscs,Decision Tree,Grid,0.0567631721496582,ofscs,grid_search_results.csv
0.8,0.8023881561584992,0.8,0.7993949919787962,fscs,SVM,Grid,0.8949301242828369,ofscs,grid_search_results.csv
0.8197530864197531,0.8230643106543206,0.8197530864197531,0.8201039777031345,fscs,Logistic Regression,Bayes,16.426345586776733,ofscs,bayes_search_results.csv
0.7975308641975308,0.8020613694206599,0.7975308641975308,0.7965404014797809,fscs,Gradient Boosting,Bayes,121.7967689037323,ofscs,bayes_search_results.csv
0.7654320987654321,0.7714720050002701,0.7654320987654321,0.7650111004555679,fscs,KNN,Bayes,17.81706190109253,ofscs,bayes_search_results.csv
0.7876543209876543,0.7919796259623121,0.7876543209876543,0.7871566821252356,fscs,Random Forest,Bayes,41.47360849380493,ofscs,bayes_search_results.csv
