Method,Model,Accuracy,Precision,Recall,F1
vt,ANN,0.7925925925925926,0.7971422986678517,0.7925925925925926,0.7909782274128753
vt,CNN,0.8222222222222222,0.8258226928436269,0.8222222222222222,0.8232466543186787
