Method,Model,Accuracy,Precision,Recall,F1
mu,ANN,0.7802469135802469,0.7821602181047262,0.7802469135802469,0.7765342175697837
mu,CNN,0.7679012345679013,0.7851584659239873,0.7679012345679013,0.7696707484416049
