Model,Accuracy,Precision,Recall,F1
Logistic Regression,0.837037037037037,0.8391439618734305,0.837037037037037,0.8355466827156945
Gradient Boosting,0.8098765432098766,0.8124930881121118,0.8098765432098766,0.8108047444880137
KNN,0.7407407407407407,0.7405920041438813,0.7407407407407407,0.7388321905031177
Random Forest,0.7925925925925926,0.7968185240542305,0.7925925925925926,0.7935687930080663
Decision Tree,0.6938271604938272,0.6951520458865861,0.6938271604938272,0.6942854878610621
SVM,0.8098765432098766,0.8113797701087421,0.8098765432098766,0.8101231272532488
