Method,Model,Accuracy,Precision,Recall,F1
mir,ANN,0.8296296296296296,0.8337921078787048,0.8296296296296296,0.8294074122545296
mir,CNN,0.8296296296296296,0.8292721170396187,0.8296296296296296,0.8292007904775245
